TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T01672,18-07-24,C057,P003,S002,4,0.05,Mobile Money
T01673,04-05-24,C056,P009,S003,4,0.15,Credit Card
T01674,05-12-24,C096,P021,S003,5,0,Credit Card
T01675,19-05-24,C193,P021,S001,3,0.15,Bank Transfer
T01676,28-01-25,C059,P038,S005,1,0.15,Bank Transfer
T01677,15-11-23,C110,P037,S004,4,0.15,Mobile Money
T01678,06-02-24,C095,P050,S004,3,0.1,Mobile Money
T01679,09-08-24,C007,P050,S002,4,0.05,Bank Transfer
T01680,15-09-23,C166,P044,S001,3,0,Bank Transfer
T01681,22-06-24,C129,P029,S005,5,0,Bank Transfer
T01682,27-09-24,C059,P005,S001,1,0,Bank Transfer
T01683,22-11-23,C010,P039,S005,2,0.1,Credit Card
T01684,07-11-24,C173,P012,S003,3,0.1,Bank Transfer
T01685,11-08-24,C049,P035,S005,2,0.1,Cash
T01686,01-10-23,C198,P036,S003,3,0.1,Mobile Money
T01687,20-06-24,C104,P036,S005,1,0.15,Credit Card
T01688,05-10-23,C102,P027,S002,2,0.05,Mobile Money
T01689,04-05-25,C060,P009,S005,5,0.15,Mobile Money
T01690,05-03-25,C088,P008,S001,3,0.05,Mobile Money
T01691,26-04-24,C198,P022,S004,2,0.15,Mobile Money
T01692,05-12-23,C143,P046,S001,3,0.05,Credit Card
T01693,03-10-24,C079,P040,S001,4,0.1,Bank Transfer
T01694,03-07-24,C058,P033,S004,4,0.15,Bank Transfer
T01695,06-07-24,C084,P010,S005,1,0,Credit Card
T01696,09-10-24,C040,P024,S003,5,0.15,Mobile Money
T01697,09-03-24,C053,P003,S004,1,0.15,Credit Card
T01698,17-08-24,C122,P036,S001,3,0.15,Bank Transfer
T01699,19-01-25,C024,P034,S002,1,0.05,Cash
T01700,09-05-24,C177,P047,S005,4,0,Credit Card
T01701,25-03-25,C051,P032,S001,4,0.1,Credit Card
T01702,23-05-24,C060,P041,S003,5,0,Mobile Money
T01703,22-01-25,C015,P036,S003,5,0,Credit Card
T01704,05-11-23,C084,P046,S004,4,0.05,Cash
T01705,09-12-23,C034,P032,S005,4,0.15,Cash
T01706,28-05-25,C100,P001,S002,2,0.05,Bank Transfer
T01707,05-03-25,C111,P048,S004,2,0.1,Credit Card
T01708,08-07-25,C129,P041,S004,3,0.05,Cash
T01709,10-10-24,C037,P016,S004,1,0.15,Credit Card
T01710,12-02-25,C135,P025,S003,5,0.15,Mobile Money
T01711,17-09-23,C119,P028,S005,1,0,Bank Transfer
T01712,15-11-24,C166,P006,S004,3,0.1,Mobile Money
T01713,04-10-24,C157,P027,S002,4,0.05,Credit Card
T01714,11-10-23,C159,P008,S004,4,0.15,Credit Card
T01715,09-08-25,C179,P023,S005,1,0.15,Cash
T01716,04-07-24,C062,P009,S002,3,0.1,Cash
T01717,19-01-24,C179,P003,S002,4,0.15,Cash
T01718,20-09-23,C095,P050,S001,1,0.1,Mobile Money
T01719,20-09-24,C116,P022,S002,3,0.05,Cash
T01720,24-08-25,C119,P037,S001,1,0.15,Mobile Money
T01721,15-02-24,C088,P042,S004,2,0.15,Cash
T01722,27-09-24,C003,P045,S003,1,0.05,Bank Transfer
T01723,26-05-24,C172,P025,S004,4,0.15,Cash
T01724,10-08-25,C022,P013,S005,2,0.15,Credit Card
T01725,26-06-24,C121,P015,S003,2,0.05,Cash
T01726,13-09-23,C156,P040,S001,2,0.1,Cash
T01727,18-05-25,C137,P036,S004,2,0,Cash
T01728,19-05-24,C174,P018,S003,2,0.15,Bank Transfer
T01729,24-08-25,C046,P033,S002,1,0.05,Mobile Money
T01730,22-08-25,C179,P002,S001,5,0,Mobile Money
T01731,08-06-25,C177,P011,S003,4,0,Cash
T01732,28-12-24,C013,P034,S004,2,0.05,Bank Transfer
T01733,15-09-24,C062,P046,S002,1,0,Mobile Money
T01734,02-04-24,C008,P032,S001,3,0.05,Cash
T01735,11-08-25,C057,P018,S001,2,0.05,Cash
T01736,05-08-24,C107,P050,S005,1,0.1,Bank Transfer
T01737,29-07-24,C144,P006,S002,5,0.05,Mobile Money
T01738,28-07-25,C110,P010,S001,2,0.05,Cash
T01739,21-09-23,C092,P033,S003,2,0,Mobile Money
T01740,08-09-25,C168,P050,S003,1,0.15,Credit Card
T01741,29-06-24,C118,P013,S002,1,0.1,Bank Transfer
T01742,24-04-24,C012,P004,S001,2,0.15,Bank Transfer
T01743,08-07-24,C197,P024,S005,4,0,Credit Card
T01744,19-08-24,C065,P019,S001,5,0.1,Mobile Money
T01745,20-02-24,C174,P040,S002,3,0.05,Bank Transfer
T01746,22-03-25,C171,P001,S004,1,0.1,Cash
T01747,01-05-24,C156,P007,S005,4,0.15,Credit Card
T01748,24-06-24,C129,P047,S005,1,0.05,Cash
T01749,01-04-25,C158,P014,S001,3,0.05,Mobile Money
T01750,25-06-24,C194,P050,S002,5,0,Cash
T01751,26-05-25,C036,P013,S003,4,0.1,Credit Card
T01752,02-10-24,C039,P010,S004,2,0,Credit Card
T01753,11-12-24,C186,P027,S005,4,0.1,Credit Card
T01754,21-09-24,C072,P049,S003,1,0.15,Bank Transfer
T01755,10-10-23,C193,P017,S001,2,0.1,Bank Transfer
T01756,04-10-24,C063,P048,S002,5,0,Credit Card
T01757,24-12-24,C176,P003,S002,5,0.15,Bank Transfer
T01758,23-03-25,C047,P047,S004,1,0,Mobile Money
T01759,31-10-23,C018,P026,S002,1,0.05,Credit Card
T01760,03-07-24,C033,P001,S001,2,0.05,Credit Card
T01761,30-04-25,C130,P011,S001,4,0.15,Bank Transfer
T01762,21-09-24,C043,P013,S002,2,0.15,Credit Card
T01763,27-10-24,C156,P027,S002,3,0.1,Mobile Money
T01764,27-05-25,C163,P008,S002,3,0.15,Cash
T01765,13-05-25,C093,P033,S004,4,0.05,Mobile Money
T01766,18-03-24,C113,P014,S004,5,0.15,Credit Card
T01767,07-05-24,C124,P034,S001,4,0.15,Cash
T01768,13-10-23,C195,P019,S003,5,0.05,Credit Card
T01769,09-09-25,C066,P022,S004,4,0.1,Mobile Money
T01770,18-06-25,C073,P028,S004,5,0.15,Cash
T01771,13-01-24,C086,P016,S002,4,0.05,Credit Card
T01772,10-10-23,C049,P035,S001,1,0.1,Mobile Money
T01773,17-08-25,C104,P043,S004,4,0.1,Mobile Money
T01774,30-08-24,C126,P029,S003,5,0,Mobile Money
T01775,09-03-25,C010,P030,S001,4,0.05,Credit Card
T01776,22-04-25,C196,P026,S004,3,0.1,Mobile Money
T01777,05-05-25,C163,P010,S003,1,0.15,Mobile Money
T01778,04-08-25,C189,P033,S002,2,0.15,Cash
T01779,20-04-24,C093,P022,S001,2,0.1,Mobile Money
T01780,02-02-25,C175,P038,S002,3,0.05,Credit Card
T01781,22-07-25,C004,P035,S001,1,0.15,Mobile Money
T01782,22-09-23,C181,P028,S005,1,0.05,Mobile Money
T01783,19-03-24,C043,P026,S004,3,0.1,Mobile Money
T01784,12-10-24,C151,P026,S003,4,0,Cash
T01785,04-11-23,C163,P022,S005,3,0.05,Bank Transfer
T01786,27-07-25,C192,P008,S002,4,0.1,Cash
T01787,02-10-23,C044,P021,S004,1,0,Cash
T01788,08-04-24,C199,P038,S004,5,0.15,Bank Transfer
T01789,03-06-24,C188,P049,S004,2,0.05,Bank Transfer
T01790,27-09-23,C048,P048,S002,2,0.15,Credit Card
T01791,18-06-25,C129,P040,S001,4,0.05,Credit Card
T01792,11-01-25,C052,P007,S001,2,0.05,Bank Transfer
T01793,21-11-24,C105,P004,S004,5,0,Credit Card
T01794,05-10-24,C021,P024,S003,1,0.15,Cash
T01795,20-04-24,C071,P021,S001,3,0,Credit Card
T01796,12-05-25,C123,P034,S004,1,0,Cash
T01797,22-04-24,C069,P014,S001,5,0,Cash
T01798,03-02-24,C055,P043,S005,1,0.15,Bank Transfer
T01799,16-07-24,C125,P028,S004,3,0.15,Bank Transfer
T01800,10-11-23,C095,P006,S003,3,0.05,Bank Transfer
T01801,06-01-25,C171,P026,S004,4,0,Bank Transfer
T01802,22-06-24,C085,P037,S001,1,0.15,Mobile Money
T01803,03-02-24,C186,P009,S002,1,0,Bank Transfer
T01804,05-01-25,C180,P039,S002,3,0.15,Mobile Money
T01805,07-01-24,C132,P005,S004,2,0,Bank Transfer
T01806,09-05-25,C005,P033,S003,1,0.1,Mobile Money
T01807,25-07-25,C060,P045,S005,4,0.15,Cash
T01808,03-06-24,C090,P023,S004,4,0,Mobile Money
T01809,22-07-24,C076,P015,S005,2,0.05,Cash
T01810,18-10-23,C033,P019,S004,1,0.1,Mobile Money
T01811,21-09-24,C044,P024,S004,1,0.15,Credit Card
T01812,08-10-24,C063,P021,S002,2,0,Cash
T01813,06-08-24,C112,P046,S001,2,0.1,Mobile Money
T01814,21-06-25,C197,P035,S003,2,0.1,Mobile Money
T01815,31-12-23,C172,P039,S001,2,0.15,Cash
T01816,13-03-25,C178,P043,S003,2,0,Bank Transfer
T01817,13-09-24,C097,P004,S004,5,0.15,Credit Card
T01818,27-08-24,C058,P019,S003,1,0.1,Cash
T01819,11-11-24,C029,P037,S001,3,0.05,Cash
T01820,25-01-24,C147,P013,S003,2,0.1,Mobile Money
T01821,23-10-24,C148,P040,S001,3,0,Credit Card
T01822,08-10-24,C100,P008,S004,3,0.1,Credit Card
T01823,09-09-24,C134,P039,S005,5,0.05,Cash
T01824,23-02-25,C102,P026,S001,5,0.15,Bank Transfer
T01825,15-12-23,C038,P009,S003,2,0.15,Mobile Money
T01826,19-01-25,C038,P002,S005,3,0.05,Cash
T01827,18-09-23,C154,P022,S003,3,0,Bank Transfer
T01828,15-04-24,C181,P049,S005,4,0.05,Mobile Money
T01829,02-01-24,C075,P041,S004,1,0.1,Credit Card
T01830,25-02-24,C184,P034,S002,2,0,Credit Card
T01831,08-10-24,C125,P047,S004,3,0.05,Cash
T01832,09-08-24,C141,P049,S004,3,0.15,Mobile Money
T01833,20-02-25,C090,P004,S004,4,0,Bank Transfer
T01834,09-05-25,C073,P020,S002,5,0.15,Cash
T01835,23-07-25,C034,P046,S003,5,0,Bank Transfer
T01836,25-08-25,C118,P025,S002,5,0.05,Mobile Money
T01837,22-01-25,C179,P049,S004,3,0.05,Credit Card
T01838,24-08-24,C056,P046,S002,1,0.1,Cash
T01839,22-06-25,C174,P020,S002,4,0.15,Credit Card
T01840,18-11-23,C015,P026,S001,3,0.15,Credit Card
T01841,09-03-24,C014,P029,S001,5,0.1,Mobile Money
T01842,05-04-24,C039,P030,S004,2,0,Cash
T01843,21-10-23,C062,P009,S004,4,0.1,Credit Card
T01844,20-11-24,C168,P038,S004,1,0.15,Mobile Money
T01845,16-12-24,C071,P017,S004,3,0,Cash
T01846,06-11-23,C030,P003,S001,1,0.15,Credit Card
T01847,28-03-25,C006,P041,S005,5,0.15,Bank Transfer
T01848,23-03-24,C178,P003,S001,5,0.05,Mobile Money
T01849,17-06-24,C124,P040,S004,3,0.05,Cash
T01850,28-02-25,C084,P041,S001,5,0.05,Mobile Money
T01851,02-05-25,C180,P037,S001,4,0.15,Cash
T01852,15-12-24,C133,P013,S005,5,0,Credit Card
T01853,25-12-24,C169,P002,S001,2,0.05,Cash
T01854,03-11-24,C143,P005,S004,3,0,Cash
T01855,01-11-24,C033,P004,S005,2,0.05,Cash
T01856,28-11-24,C144,P035,S003,1,0,Cash
T01857,16-06-25,C130,P039,S003,3,0.05,Mobile Money
T01858,03-04-24,C169,P017,S001,2,0.1,Cash
T01859,13-06-25,C133,P011,S003,5,0.15,Credit Card
T01860,05-06-24,C148,P009,S004,3,0.1,Credit Card
T01861,06-03-24,C177,P022,S001,1,0.05,Cash
T01862,19-09-23,C049,P041,S002,3,0.05,Credit Card
T01863,11-05-25,C155,P040,S005,2,0.1,Bank Transfer
T01864,27-01-25,C033,P040,S005,4,0,Bank Transfer
T01865,01-01-25,C067,P017,S004,2,0.15,Mobile Money
T01866,24-04-25,C022,P024,S003,4,0.05,Credit Card
T01867,26-02-25,C019,P033,S003,2,0.1,Credit Card
T01868,28-03-25,C108,P041,S002,3,0.15,Mobile Money
T01869,13-03-25,C007,P011,S005,2,0,Bank Transfer
T01870,24-07-25,C032,P026,S005,1,0.15,Cash
T01871,23-09-24,C085,P042,S001,3,0.1,Bank Transfer
T01872,28-03-25,C038,P008,S002,3,0,Cash
T01873,20-04-25,C097,P004,S002,4,0,Cash
T01874,12-01-24,C045,P037,S005,3,0.15,Cash
T01875,26-07-25,C136,P023,S003,5,0.1,Bank Transfer
T01876,25-11-24,C156,P003,S001,1,0.05,Bank Transfer
T01877,14-01-24,C193,P002,S004,2,0.1,Mobile Money
T01878,24-11-24,C123,P011,S005,2,0.1,Cash
T01879,02-09-25,C176,P003,S005,2,0.05,Credit Card
T01880,25-03-24,C097,P020,S005,3,0,Bank Transfer
T01881,20-12-23,C182,P032,S002,5,0.15,Mobile Money
T01882,26-05-25,C047,P004,S004,3,0.15,Bank Transfer
T01883,27-07-25,C071,P033,S004,5,0.05,Bank Transfer
T01884,12-03-25,C163,P027,S001,3,0.15,Bank Transfer
T01885,09-11-23,C024,P021,S001,1,0.05,Cash
T01886,21-08-25,C043,P046,S005,1,0,Bank Transfer
T01887,09-12-24,C142,P033,S004,1,0.15,Credit Card
T01888,20-09-24,C123,P014,S004,5,0,Mobile Money
T01889,12-09-23,C004,P030,S005,2,0,Mobile Money
T01890,23-09-24,C180,P043,S005,3,0.05,Cash
T01891,09-03-25,C156,P009,S004,2,0.05,Credit Card
T01892,21-04-24,C020,P010,S003,2,0.1,Cash
T01893,02-06-24,C109,P002,S004,4,0.05,Bank Transfer
T01894,28-08-25,C029,P040,S003,2,0,Bank Transfer
T01895,23-02-25,C077,P028,S004,3,0.1,Credit Card
T01896,30-05-25,C001,P009,S005,4,0.05,Bank Transfer
T01897,03-01-24,C165,P047,S005,1,0.15,Mobile Money
T01898,05-02-25,C015,P018,S003,1,0.15,Bank Transfer
T01899,11-11-24,C077,P016,S003,1,0,Bank Transfer
T01900,03-06-25,C185,P050,S002,4,0.1,Cash
T01901,21-10-24,C026,P041,S004,4,0.05,Cash
T01902,14-01-24,C136,P025,S005,2,0.15,Cash
T01903,30-09-23,C125,P049,S001,2,0.1,Credit Card
T01904,06-08-24,C121,P013,S004,3,0.1,Bank Transfer
T01905,09-09-25,C110,P023,S002,5,0.1,Cash
T01906,10-02-24,C113,P024,S004,2,0.05,Bank Transfer
T01907,01-05-24,C192,P027,S004,1,0.1,Credit Card
T01908,01-09-24,C029,P046,S002,3,0,Credit Card
T01909,30-09-24,C102,P048,S004,3,0,Credit Card
T01910,14-09-23,C171,P041,S002,4,0.1,Cash
T01911,28-08-25,C108,P050,S004,5,0.15,Credit Card
T01912,21-09-23,C084,P036,S004,5,0.15,Credit Card
T01913,29-02-24,C029,P047,S001,1,0.05,Credit Card
T01914,09-02-25,C089,P032,S005,1,0.05,Cash
T01915,17-09-23,C174,P034,S003,4,0,Mobile Money
T01916,30-12-23,C123,P021,S003,3,0.15,Cash
T01917,09-06-25,C195,P001,S004,2,0.05,Credit Card
T01918,13-08-25,C064,P004,S003,1,0.1,Credit Card
T01919,29-10-24,C171,P017,S004,2,0.15,Cash
T01920,25-04-24,C180,P048,S005,5,0.05,Credit Card
T01921,05-11-24,C152,P017,S002,2,0,Credit Card
T01922,18-03-25,C103,P040,S001,3,0.05,Credit Card
T01923,06-08-25,C110,P035,S001,5,0.05,Cash
T01924,21-08-24,C014,P035,S004,4,0.1,Credit Card
T01925,27-07-24,C057,P014,S003,4,0.15,Cash
T01926,24-02-25,C131,P013,S004,1,0.1,Cash
T01927,13-04-24,C069,P049,S003,3,0.1,Mobile Money
T01928,25-03-24,C064,P033,S003,1,0.05,Cash
T01929,28-06-25,C001,P002,S001,3,0.05,Bank Transfer
T01930,18-06-24,C121,P050,S003,5,0,Mobile Money
T01931,23-01-24,C048,P016,S003,4,0.1,Bank Transfer
T01932,24-10-23,C078,P049,S001,1,0,Credit Card
T01933,24-06-25,C085,P037,S003,3,0.1,Credit Card
T01934,23-06-24,C167,P038,S003,2,0.15,Cash
T01935,24-09-24,C028,P009,S002,5,0,Cash
T01936,09-09-25,C151,P004,S002,2,0.15,Cash
T01937,12-11-23,C020,P041,S005,5,0.1,Bank Transfer
T01938,02-08-24,C186,P017,S004,2,0.05,Cash
T01939,25-02-25,C033,P034,S002,4,0.1,Bank Transfer
T01940,28-06-25,C094,P025,S004,1,0.15,Cash
T01941,07-06-25,C124,P039,S004,5,0,Credit Card
T01942,04-06-25,C154,P026,S003,2,0.1,Cash
T01943,20-10-24,C145,P013,S001,2,0.15,Mobile Money
T01944,04-03-24,C176,P045,S005,5,0,Credit Card
T01945,21-05-24,C113,P025,S005,4,0.15,Mobile Money
T01946,23-06-25,C156,P042,S003,2,0.05,Cash
T01947,02-06-25,C041,P039,S005,2,0,Mobile Money
T01948,05-07-24,C129,P047,S005,3,0.1,Credit Card
T01949,09-07-24,C076,P002,S003,5,0,Credit Card
T01950,02-03-25,C058,P011,S001,5,0.05,Bank Transfer
T01951,15-06-25,C011,P036,S002,3,0.05,Bank Transfer
T01952,11-04-25,C014,P002,S002,2,0,Cash
T01953,10-11-23,C167,P018,S003,5,0.1,Bank Transfer
T01954,30-06-25,C022,P011,S005,3,0.05,Mobile Money
T01955,02-09-24,C157,P002,S003,3,0,Cash
T01956,01-03-25,C092,P038,S002,3,0.05,Bank Transfer
T01957,17-01-25,C005,P024,S005,5,0,Mobile Money
T01958,24-03-24,C168,P035,S003,5,0.05,Mobile Money
T01959,22-12-23,C057,P030,S003,3,0.05,Mobile Money
T01960,05-08-24,C040,P024,S004,2,0.15,Bank Transfer
T01961,09-11-24,C038,P021,S004,1,0.15,Credit Card
T01962,01-01-24,C118,P036,S002,2,0.05,Mobile Money
T01963,18-09-24,C187,P045,S002,3,0,Bank Transfer
T01964,14-08-24,C042,P049,S002,4,0.05,Cash
T01965,10-06-24,C037,P021,S001,4,0.05,Mobile Money
T01966,20-02-24,C166,P002,S004,1,0.05,Cash
T01967,09-10-23,C155,P030,S001,4,0.15,Cash
T01968,19-03-24,C029,P030,S001,1,0.05,Credit Card
T01969,21-02-25,C198,P009,S001,3,0.05,Cash
T01970,02-12-23,C003,P041,S001,5,0.1,Cash
T01971,21-08-24,C052,P011,S002,4,0.15,Credit Card
T01972,15-05-25,C079,P046,S003,4,0.05,Credit Card
T01973,22-07-24,C015,P001,S005,3,0,Cash
T01974,18-05-24,C012,P024,S001,5,0.1,Cash
T01975,16-11-23,C131,P032,S004,2,0,Credit Card
T01976,02-10-24,C007,P013,S002,4,0.15,Credit Card
T01977,24-10-24,C091,P021,S003,2,0.15,Cash
T01978,21-09-23,C126,P012,S002,1,0.05,Cash
T01979,08-11-24,C073,P024,S003,1,0.1,Cash
T01980,28-01-25,C093,P018,S001,1,0.05,Credit Card
T01981,06-05-25,C110,P019,S005,3,0.05,Mobile Money
T01982,18-10-23,C039,P028,S003,5,0.1,Bank Transfer
T01983,16-01-25,C027,P019,S003,4,0.1,Bank Transfer
T01984,03-03-25,C183,P024,S001,1,0.05,Credit Card
T01985,04-01-25,C082,P024,S002,4,0.15,Mobile Money
T01986,02-02-25,C018,P032,S001,5,0.15,Bank Transfer
T01987,08-01-25,C038,P021,S001,3,0.05,Credit Card
T01988,04-04-24,C197,P049,S004,3,0.1,Mobile Money
T01989,25-12-23,C109,P042,S004,4,0.1,Credit Card
T01990,10-01-25,C168,P036,S002,4,0.15,Mobile Money
T01991,17-05-24,C138,P010,S005,4,0.05,Mobile Money
T01992,07-11-24,C022,P037,S005,4,0.05,Cash
T01993,15-09-23,C061,P013,S003,1,0.05,Cash
T01994,07-09-25,C093,P029,S005,4,0.05,Cash
T01995,04-04-24,C016,P043,S003,3,0.05,Bank Transfer
T01996,24-10-23,C118,P034,S002,5,0.15,Credit Card
T01997,29-12-23,C054,P027,S002,1,0.05,Cash
T01998,05-01-24,C179,P009,S002,4,0,Mobile Money
T01999,24-04-24,C096,P020,S001,1,0,Mobile Money
T02000,06-01-25,C153,P010,S002,1,0.05,Bank Transfer
T02001,07-08-24,C037,P001,S001,2,0,Cash
T02002,29-12-24,C146,P038,S004,2,0.05,Mobile Money
T02003,17-09-23,C191,P048,S002,5,0.1,Mobile Money
T02004,25-06-25,C106,P039,S003,4,0,Bank Transfer
T02005,06-08-25,C029,P047,S002,1,0,Credit Card
T02006,13-03-24,C129,P040,S002,1,0.15,Mobile Money
T02007,13-10-24,C175,P011,S004,5,0.1,Bank Transfer
T02008,26-03-24,C182,P024,S002,4,0.05,Bank Transfer
T02009,28-03-24,C024,P008,S005,4,0.05,Credit Card
T02010,04-04-25,C103,P025,S005,1,0.05,Mobile Money
T02011,03-10-24,C048,P003,S005,5,0,Mobile Money
T02012,15-12-23,C123,P047,S003,4,0.15,Credit Card
T02013,07-04-24,C014,P016,S003,4,0.05,Bank Transfer
T02014,19-12-23,C028,P050,S001,1,0.1,Bank Transfer
T02015,11-02-25,C008,P025,S002,3,0.05,Cash
T02016,20-02-24,C017,P036,S002,5,0,Bank Transfer
T02017,30-09-23,C049,P005,S005,2,0,Credit Card
T02018,15-12-24,C069,P046,S001,5,0,Mobile Money
T02019,08-12-23,C012,P029,S001,3,0,Bank Transfer
T02020,20-03-25,C003,P045,S003,3,0.15,Credit Card
T02021,15-11-23,C081,P017,S004,3,0.05,Cash
T02022,25-02-24,C085,P047,S004,5,0,Credit Card
T02023,05-07-24,C007,P005,S005,4,0.15,Cash
T02024,01-12-23,C075,P028,S002,2,0.15,Cash
T02025,06-10-24,C161,P021,S001,2,0.05,Credit Card
T02026,08-12-23,C197,P008,S002,5,0.1,Mobile Money
T02027,12-12-24,C034,P024,S003,3,0.1,Mobile Money
T02028,01-07-24,C011,P011,S004,2,0.05,Cash
T02029,30-01-25,C040,P032,S005,4,0,Cash
T02030,16-02-25,C037,P025,S003,5,0,Mobile Money
T02031,29-03-24,C025,P036,S004,3,0.05,Bank Transfer
T02032,31-12-23,C042,P010,S001,3,0.1,Bank Transfer
T02033,28-03-24,C023,P025,S001,2,0.15,Bank Transfer
T02034,18-05-25,C122,P041,S003,4,0.05,Cash
T02035,12-02-24,C146,P048,S004,1,0.1,Bank Transfer
T02036,20-07-24,C103,P022,S004,5,0.05,Mobile Money
T02037,23-03-25,C094,P027,S005,5,0.1,Bank Transfer
T02038,06-05-25,C022,P022,S004,5,0.15,Bank Transfer
T02039,08-10-23,C175,P022,S001,5,0,Credit Card
T02040,07-07-25,C180,P018,S005,1,0.05,Cash
T02041,21-11-23,C075,P024,S004,2,0.15,Cash
T02042,07-08-24,C058,P046,S004,4,0,Bank Transfer
T02043,29-09-24,C120,P015,S004,5,0.15,Cash
T02044,27-03-25,C022,P013,S002,1,0.15,Mobile Money
T02045,20-09-24,C052,P044,S004,3,0,Bank Transfer
T02046,11-07-24,C088,P033,S005,4,0.05,Mobile Money
T02047,13-07-25,C030,P022,S003,4,0,Credit Card
T02048,03-04-24,C121,P050,S002,2,0.1,Cash
T02049,24-06-24,C154,P048,S004,1,0.1,Mobile Money
T02050,02-01-25,C122,P006,S002,1,0.05,Cash
T02051,05-01-24,C195,P043,S004,3,0.1,Credit Card
T02052,26-05-25,C022,P036,S002,1,0.1,Mobile Money
T02053,24-01-25,C021,P019,S003,4,0.15,Credit Card
T02054,01-12-24,C172,P035,S003,2,0,Cash
T02055,18-08-24,C110,P042,S003,3,0.05,Credit Card
T02056,10-12-24,C090,P026,S004,4,0.15,Credit Card
T02057,09-12-24,C179,P032,S004,3,0.15,Cash
T02058,03-07-25,C144,P013,S005,2,0,Credit Card
T02059,10-05-25,C083,P019,S003,1,0.05,Mobile Money
T02060,05-07-24,C038,P027,S004,3,0,Mobile Money
T02061,23-12-23,C068,P040,S005,1,0.15,Credit Card
T02062,03-12-24,C163,P028,S004,5,0,Cash
T02063,07-08-24,C056,P042,S002,4,0.05,Mobile Money
T02064,11-02-24,C056,P045,S003,2,0.05,Cash
T02065,26-06-25,C095,P007,S003,1,0.1,Bank Transfer
T02066,23-02-24,C129,P010,S001,4,0.15,Mobile Money
T02067,28-12-23,C106,P006,S003,3,0.15,Bank Transfer
T02068,14-11-24,C030,P002,S002,4,0.15,Bank Transfer
T02069,22-07-25,C046,P041,S005,5,0.05,Mobile Money
T02070,30-03-25,C098,P013,S003,4,0.1,Cash
T02071,13-04-24,C023,P004,S001,1,0,Mobile Money
T02072,29-06-25,C027,P038,S004,5,0,Mobile Money
T02073,11-12-23,C129,P029,S005,1,0.1,Mobile Money
T02074,23-02-24,C055,P018,S002,4,0.15,Cash
T02075,06-02-24,C051,P008,S004,1,0.1,Mobile Money
T02076,04-01-24,C106,P010,S004,1,0.1,Credit Card
T02077,26-10-24,C130,P024,S003,3,0.1,Bank Transfer
T02078,15-06-24,C107,P009,S002,1,0.15,Cash
T02079,03-08-25,C004,P020,S001,2,0.1,Bank Transfer
T02080,13-05-25,C086,P012,S002,5,0.15,Credit Card
T02081,26-10-24,C143,P050,S004,2,0.15,Cash
T02082,16-09-23,C148,P013,S004,2,0.15,Credit Card
T02083,08-06-25,C104,P028,S003,5,0.05,Mobile Money
T02084,22-01-24,C060,P016,S001,2,0,Mobile Money
T02085,07-03-25,C196,P049,S003,5,0.05,Bank Transfer
T02086,15-02-24,C053,P042,S001,1,0,Mobile Money
T02087,03-08-24,C003,P015,S005,2,0,Cash
T02088,18-08-24,C147,P019,S004,1,0.05,Mobile Money
T02089,31-10-24,C163,P031,S003,2,0.05,Credit Card
T02090,07-02-25,C077,P045,S002,5,0.05,Mobile Money
T02091,10-05-25,C198,P038,S003,1,0.1,Cash
T02092,08-08-25,C037,P050,S001,5,0,Cash
T02093,20-07-25,C118,P049,S005,1,0,Credit Card
T02094,17-02-24,C073,P003,S003,2,0,Cash
T02095,15-07-24,C127,P011,S003,2,0.15,Cash
T02096,21-05-25,C126,P030,S001,4,0,Mobile Money
T02097,20-09-23,C161,P041,S001,2,0.15,Mobile Money
T02098,10-11-23,C081,P022,S004,2,0.05,Bank Transfer
T02099,11-09-24,C003,P046,S002,5,0,Cash
T02100,11-12-24,C088,P008,S003,4,0,Credit Card
T02101,28-03-25,C134,P015,S003,1,0.05,Cash
T02102,09-01-24,C138,P009,S001,5,0.05,Credit Card
T02103,09-11-24,C094,P003,S001,2,0,Bank Transfer
T02104,26-08-24,C036,P021,S002,1,0.05,Bank Transfer
T02105,14-04-25,C071,P040,S004,2,0,Bank Transfer
T02106,17-05-24,C182,P045,S005,3,0.15,Mobile Money
T02107,16-12-24,C112,P022,S005,4,0.05,Bank Transfer
T02108,24-06-25,C045,P032,S002,3,0.15,Cash
T02109,29-11-24,C150,P022,S005,3,0.05,Credit Card
T02110,18-04-25,C185,P009,S004,4,0.15,Mobile Money
T02111,12-01-25,C153,P012,S003,3,0,Mobile Money
T02112,22-03-24,C110,P031,S002,5,0.1,Bank Transfer
T02113,12-04-25,C162,P008,S001,4,0.05,Cash
T02114,19-11-23,C131,P034,S003,5,0.15,Bank Transfer
T02115,27-05-25,C155,P046,S005,3,0.15,Cash
T02116,29-05-24,C030,P012,S002,3,0.15,Credit Card
T02117,04-05-25,C092,P008,S002,1,0.05,Bank Transfer
T02118,15-01-24,C096,P015,S002,3,0,Cash
T02119,07-08-24,C082,P030,S001,3,0.05,Mobile Money
T02120,17-09-23,C146,P050,S003,2,0,Mobile Money
T02121,23-10-23,C073,P042,S005,2,0.05,Cash
T02122,14-04-24,C144,P038,S003,5,0,Mobile Money
T02123,08-07-25,C175,P004,S004,3,0.1,Credit Card
T02124,27-10-24,C051,P015,S001,4,0.15,Cash
T02125,03-02-24,C071,P018,S004,1,0,Mobile Money
T02126,17-05-25,C044,P006,S005,3,0.15,Credit Card
